Sample_ID,F1,F2,F3,F4,F5,F6,F7,F8,Fruit,Organic
Tomato_NonOrg_169,0.690604,0.405502,0.374344,0.390503,0.469996,0.524497,0.482618,0.444947,Tomato,Non-Organic
Tomato_Org_157,0.706784,0.416405,0.337187,0.37753,0.458579,0.525298,0.485865,0.491898,Tomato,Organic
Apple_NonOrg_041,0.410811,0.555794,0.571105,0.622031,0.535615,0.482607,0.392883,0.400369,Apple,Non-Organic
Apple_Org_050,0.418587,0.509827,0.617271,0.629435,0.545438,0.438482,0.458843,0.397381,Apple,Organic
Tomato_NonOrg_138,0.668528,0.398766,0.379781,0.419621,0.419506,0.54249,0.469629,0.471725,Tomato,Non-Organic
Apple_Org_064,0.487018,0.505229,0.63977,0.643604,0.541273,0.547449,0.461701,0.363446,Apple,Organic
Banana_NonOrg_091,0.751907,0.791945,0.789851,0.864025,0.754355,0.763827,0.717446,0.612448,Banana,Non-Organic
Banana_NonOrg_035,0.753114,0.752982,0.829992,0.869306,0.801391,0.747369,0.683114,0.578596,Banana,Non-Organic
Banana_NonOrg_160,0.755133,0.734968,0.834204,0.811582,0.752138,0.743221,0.662408,0.612132,Banana,Non-Organic
Tomato_Org_012,0.723033,0.437331,0.395257,0.382271,0.4516,0.572407,0.516594,0.448925,Tomato,Organic
Tomato_NonOrg_075,0.646992,0.422283,0.350777,0.404199,0.447987,0.524316,0.474239,0.428345,Tomato,Non-Organic
Tomato_Org_166,0.692761,0.411074,0.343829,0.333605,0.451821,0.538955,0.477334,0.450365,Tomato,Organic
Tomato_Org_075,0.708151,0.450015,0.370332,0.380543,0.466417,0.570972,0.505301,0.459379,Tomato,Organic
Tomato_Org_119,0.703133,0.443608,0.382902,0.400209,0.528167,0.539335,0.489754,0.410483,Tomato,Organic
Apple_Org_107,0.497511,0.524512,0.620463,0.62563,0.598066,0.489044,0.432964,0.392888,Apple,Organic
Tomato_Org_068,0.716315,0.453351,0.363884,0.404675,0.423452,0.592662,0.551283,0.474408,Tomato,Organic
Banana_Org_150,0.725084,0.79878,0.853629,0.867337,0.851488,0.758855,0.686367,0.568224,Banana,Organic
Tomato_NonOrg_014,0.710045,0.458943,0.335409,0.355998,0.494374,0.519256,0.483994,0.439546,Tomato,Non-Organic
Banana_NonOrg_154,0.687015,0.752568,0.808261,0.827025,0.790899,0.74447,0.722528,0.622748,Banana,Non-Organic
Apple_NonOrg_009,0.457795,0.516506,0.56307,0.618549,0.518077,0.488134,0.388706,0.387973,Apple,Non-Organic
Apple_Org_197,0.463237,0.594459,0.560307,0.650826,0.543081,0.519309,0.443621,0.447773,Apple,Organic
Apple_NonOrg_045,0.503137,0.506674,0.587942,0.617276,0.552496,0.462192,0.424368,0.362863,Apple,Non-Organic
Banana_Org_032,0.752132,0.758274,0.824372,0.864036,0.772616,0.780509,0.699072,0.631168,Banana,Organic
Banana_Org_133,0.719249,0.81821,0.88817,0.879665,0.831755,0.779811,0.647337,0.602851,Banana,Organic
Banana_Org_157,0.722455,0.818469,0.844897,0.900695,0.823593,0.798519,0.69115,0.664642,Banana,Organic
Banana_NonOrg_070,0.701034,0.754685,0.798185,0.824081,0.79326,0.764845,0.653952,0.651089,Banana,Non-Organic
Tomato_Org_018,0.684579,0.400368,0.356361,0.377194,0.455438,0.53438,0.495323,0.512712,Tomato,Organic
Banana_NonOrg_191,0.716893,0.764766,0.809535,0.830595,0.779595,0.764017,0.643948,0.644114,Banana,Non-Organic
Banana_Org_191,0.731273,0.81949,0.87368,0.913892,0.817693,0.782108,0.697992,0.611666,Banana,Organic
Banana_NonOrg_144,0.6913,0.810577,0.800109,0.833079,0.788794,0.774064,0.682985,0.622955,Banana,Non-Organic
Banana_Org_089,0.761863,0.817444,0.84949,0.848819,0.805372,0.738732,0.68917,0.624116,Banana,Organic
Banana_NonOrg_195,0.759213,0.78556,0.835541,0.856016,0.813645,0.724726,0.68091,0.583416,Banana,Non-Organic
Tomato_NonOrg_051,0.651273,0.418112,0.378597,0.360982,0.459195,0.516617,0.495613,0.448766,Tomato,Non-Organic
Tomato_Org_151,0.717129,0.440003,0.37304,0.400427,0.501596,0.601925,0.484513,0.467174,Tomato,Organic
Banana_NonOrg_067,0.745024,0.820202,0.829188,0.856879,0.835273,0.761792,0.693897,0.623118,Banana,Non-Organic
Apple_Org_006,0.459619,0.586785,0.620305,0.609707,0.554321,0.491882,0.427382,0.420645,Apple,Organic
Banana_NonOrg_106,0.70989,0.729598,0.83093,0.857857,0.803376,0.709282,0.688318,0.571211,Banana,Non-Organic
Tomato_Org_126,0.726028,0.448068,0.373619,0.404262,0.462649,0.519144,0.508466,0.462485,Tomato,Organic
Apple_NonOrg_142,0.432421,0.526585,0.566692,0.593507,0.520043,0.467549,0.372026,0.355455,Apple,Non-Organic
Tomato_Org_033,0.668237,0.443821,0.346959,0.35344,0.462704,0.577104,0.50877,0.45392,Tomato,Organic
Tomato_Org_031,0.745385,0.415406,0.314439,0.402183,0.454705,0.515059,0.532726,0.474545,Tomato,Organic
Apple_NonOrg_155,0.411347,0.509309,0.575718,0.633778,0.568166,0.481531,0.430279,0.38933,Apple,Non-Organic
Banana_Org_042,0.726836,0.763895,0.838972,0.856223,0.795099,0.780884,0.699607,0.601145,Banana,Organic
Banana_Org_159,0.762048,0.77238,0.800546,0.852787,0.828673,0.744905,0.660617,0.637975,Banana,Organic
Banana_Org_171,0.752904,0.85117,0.842208,0.896439,0.796796,0.833649,0.678483,0.639914,Banana,Organic
Tomato_NonOrg_177,0.670793,0.403548,0.309666,0.401252,0.443213,0.482931,0.483422,0.430335,Tomato,Non-Organic
Apple_Org_193,0.48836,0.557632,0.595197,0.652907,0.533664,0.46334,0.421799,0.417758,Apple,Organic
Apple_NonOrg_094,0.467145,0.530352,0.553742,0.598975,0.570868,0.482887,0.394105,0.359978,Apple,Non-Organic
Tomato_NonOrg_070,0.701888,0.454239,0.306032,0.355697,0.446742,0.47407,0.454537,0.457382,Tomato,Non-Organic
Tomato_Org_077,0.665093,0.449591,0.364781,0.421904,0.50647,0.521411,0.553021,0.426579,Tomato,Organic
Banana_NonOrg_193,0.769575,0.752801,0.829467,0.869417,0.751733,0.782882,0.694341,0.614362,Banana,Non-Organic
Apple_NonOrg_023,0.52973,0.51469,0.570762,0.652152,0.539081,0.501983,0.413696,0.347871,Apple,Non-Organic
Tomato_Org_002,0.684486,0.436232,0.361872,0.377905,0.485728,0.581632,0.52549,0.41897,Tomato,Organic
Tomato_NonOrg_017,0.668637,0.306852,0.3693,0.343536,0.472992,0.506527,0.457294,0.477993,Tomato,Non-Organic
Banana_NonOrg_015,0.738948,0.78638,0.781915,0.885312,0.854935,0.722065,0.725332,0.631381,Banana,Non-Organic
Apple_NonOrg_121,0.458345,0.529071,0.583976,0.638093,0.52949,0.477786,0.431011,0.36565,Apple,Non-Organic
Apple_Org_058,0.485954,0.554969,0.595964,0.633941,0.565848,0.493204,0.418394,0.459957,Apple,Organic
Apple_NonOrg_124,0.446349,0.523315,0.608626,0.560075,0.565817,0.471706,0.40814,0.367952,Apple,Non-Organic
Apple_NonOrg_092,0.476262,0.52904,0.597555,0.63105,0.538091,0.450172,0.389272,0.367934,Apple,Non-Organic
Banana_NonOrg_181,0.722312,0.776629,0.820833,0.853957,0.790253,0.786867,0.664426,0.640798,Banana,Non-Organic
Banana_Org_196,0.753659,0.780144,0.846659,0.860081,0.799817,0.734555,0.693581,0.614156,Banana,Organic
Banana_Org_186,0.764962,0.812252,0.836234,0.911616,0.846797,0.728203,0.674329,0.584568,Banana,Organic
Banana_NonOrg_185,0.715509,0.772502,0.800833,0.826626,0.821102,0.766454,0.648865,0.622677,Banana,Non-Organic
Banana_NonOrg_133,0.73507,0.764606,0.784203,0.858417,0.790703,0.763497,0.706035,0.608812,Banana,Non-Organic
Banana_NonOrg_128,0.713979,0.780688,0.838526,0.861384,0.778142,0.774352,0.696355,0.624437,Banana,Non-Organic
Apple_NonOrg_003,0.434281,0.528871,0.617453,0.601977,0.543857,0.445423,0.417687,0.369198,Apple,Non-Organic
Apple_NonOrg_004,0.452378,0.562052,0.575776,0.661295,0.544923,0.461787,0.409784,0.380863,Apple,Non-Organic
Banana_Org_026,0.713923,0.822662,0.850961,0.888891,0.809207,0.764312,0.67656,0.635977,Banana,Organic
Apple_NonOrg_113,0.474656,0.550771,0.567397,0.663742,0.527074,0.489297,0.394303,0.398558,Apple,Non-Organic
Banana_Org_007,0.710536,0.82512,0.847672,0.921393,0.865404,0.731228,0.705905,0.611311,Banana,Organic
Tomato_Org_158,0.71445,0.449505,0.314225,0.36195,0.47029,0.520447,0.520768,0.467737,Tomato,Organic
Banana_NonOrg_064,0.716181,0.785375,0.865889,0.881847,0.849605,0.763453,0.68252,0.681423,Banana,Non-Organic
Tomato_Org_047,0.690753,0.409049,0.388791,0.414263,0.521355,0.51846,0.519856,0.472737,Tomato,Organic
Banana_Org_131,0.7665,0.831256,0.831599,0.871525,0.82932,0.788621,0.733757,0.595543,Banana,Organic
Tomato_Org_019,0.725211,0.425289,0.371369,0.382539,0.466576,0.499307,0.47946,0.402189,Tomato,Organic
Apple_Org_098,0.464884,0.588766,0.624518,0.673617,0.547553,0.502604,0.492635,0.404804,Apple,Organic
Tomato_NonOrg_012,0.666987,0.411018,0.356849,0.365601,0.429804,0.466399,0.441599,0.416575,Tomato,Non-Organic
Apple_Org_054,0.452161,0.541081,0.616078,0.646711,0.598452,0.490985,0.45534,0.46461,Apple,Organic
Apple_Org_185,0.452119,0.559894,0.586,0.615711,0.53152,0.504509,0.444771,0.389551,Apple,Organic
Banana_NonOrg_131,0.724708,0.808948,0.845652,0.866397,0.749062,0.723306,0.645877,0.585038,Banana,Non-Organic
Tomato_Org_029,0.69384,0.443925,0.362908,0.397778,0.484779,0.498581,0.509591,0.450655,Tomato,Organic
Apple_NonOrg_018,0.444532,0.531111,0.578219,0.601664,0.582524,0.522206,0.409221,0.366942,Apple,Non-Organic
Apple_NonOrg_021,0.467611,0.509416,0.582374,0.643927,0.574563,0.478819,0.400969,0.375248,Apple,Non-Organic
Apple_NonOrg_062,0.424955,0.527715,0.546977,0.624897,0.528874,0.5073,0.391285,0.412797,Apple,Non-Organic
Apple_NonOrg_002,0.477513,0.486999,0.568757,0.607939,0.57006,0.469468,0.426067,0.370639,Apple,Non-Organic
Tomato_Org_171,0.720037,0.423317,0.353843,0.385182,0.464004,0.553305,0.471044,0.466856,Tomato,Organic
Tomato_Org_168,0.726577,0.448635,0.344921,0.393631,0.451736,0.556748,0.48122,0.438153,Tomato,Organic
Apple_Org_013,0.475641,0.563272,0.550296,0.656174,0.569875,0.498924,0.470076,0.455273,Apple,Organic
Tomato_NonOrg_099,0.685785,0.419848,0.390498,0.385818,0.473413,0.512981,0.485338,0.436604,Tomato,Non-Organic
Apple_NonOrg_001,0.413185,0.536243,0.574741,0.640542,0.546173,0.524759,0.408566,0.377921,Apple,Non-Organic
Apple_Org_136,0.449212,0.545673,0.582155,0.653966,0.526993,0.499064,0.426536,0.400422,Apple,Organic
Tomato_Org_175,0.683367,0.404917,0.342075,0.391635,0.506966,0.521701,0.514587,0.478422,Tomato,Organic
Apple_Org_167,0.503973,0.516367,0.5576,0.677715,0.584238,0.489733,0.437434,0.418424,Apple,Organic
Apple_NonOrg_014,0.398362,0.537633,0.62662,0.642042,0.538465,0.511027,0.420287,0.361347,Apple,Non-Organic
Tomato_NonOrg_087,0.665597,0.415782,0.362988,0.417799,0.447407,0.539913,0.448744,0.384085,Tomato,Non-Organic
Apple_NonOrg_151,0.436916,0.519667,0.599001,0.583766,0.511732,0.529852,0.43557,0.35081,Apple,Non-Organic
Banana_Org_160,0.755051,0.781607,0.843855,0.859497,0.844596,0.770904,0.664412,0.61925,Banana,Organic
Tomato_NonOrg_161,0.663595,0.424062,0.346818,0.384101,0.443553,0.522976,0.481475,0.42819,Tomato,Non-Organic
Banana_Org_102,0.730173,0.78256,0.808751,0.879053,0.843595,0.770014,0.668876,0.592453,Banana,Organic
Banana_NonOrg_103,0.707489,0.769171,0.80672,0.823935,0.84554,0.752823,0.634316,0.64197,Banana,Non-Organic
Banana_Org_144,0.684738,0.821645,0.851419,0.880375,0.814469,0.781935,0.708593,0.62888,Banana,Organic
Banana_Org_161,0.753862,0.805124,0.833386,0.917994,0.819135,0.796158,0.690961,0.626535,Banana,Organic
Apple_Org_004,0.464779,0.566434,0.615514,0.677792,0.562245,0.501322,0.425309,0.441278,Apple,Organic
Apple_NonOrg_170,0.485644,0.484884,0.584878,0.636385,0.556958,0.473764,0.413223,0.407174,Apple,Non-Organic
Tomato_Org_021,0.733095,0.43869,0.383336,0.366098,0.476399,0.578657,0.513368,0.445909,Tomato,Organic
Apple_NonOrg_135,0.396647,0.53508,0.590113,0.649188,0.60088,0.469387,0.478893,0.416918,Apple,Non-Organic
Apple_Org_144,0.494435,0.535136,0.582206,0.646105,0.592138,0.44567,0.43408,0.455139,Apple,Organic
Tomato_Org_069,0.698899,0.452623,0.384129,0.450161,0.460412,0.5859,0.490275,0.45139,Tomato,Organic
Apple_Org_103,0.45646,0.550632,0.637465,0.625678,0.535867,0.483962,0.46516,0.392838,Apple,Organic
Apple_Org_183,0.464847,0.543145,0.610243,0.671249,0.551874,0.546349,0.46852,0.392542,Apple,Organic
Tomato_NonOrg_084,0.680153,0.400591,0.351457,0.326923,0.453782,0.490414,0.479745,0.498088,Tomato,Non-Organic
Banana_NonOrg_161,0.715011,0.786693,0.795484,0.858514,0.792742,0.761516,0.677127,0.618313,Banana,Non-Organic
Banana_Org_052,0.699478,0.796038,0.868641,0.878346,0.83762,0.782262,0.694952,0.707289,Banana,Organic
Tomato_NonOrg_040,0.672124,0.399666,0.37586,0.363612,0.430522,0.515258,0.470216,0.428862,Tomato,Non-Organic
Banana_NonOrg_058,0.721373,0.782164,0.798695,0.901458,0.774754,0.763189,0.724324,0.609847,Banana,Non-Organic
Apple_Org_040,0.452412,0.515853,0.606962,0.637225,0.582276,0.494651,0.432587,0.397774,Apple,Organic
Apple_Org_123,0.490979,0.53935,0.610446,0.62803,0.49967,0.464912,0.450287,0.42747,Apple,Organic
Tomato_Org_032,0.714039,0.438949,0.358742,0.366434,0.507689,0.541749,0.506791,0.472016,Tomato,Organic
Apple_NonOrg_080,0.498323,0.515311,0.568864,0.627755,0.51784,0.450981,0.417962,0.351705,Apple,Non-Organic
Tomato_NonOrg_119,0.67727,0.438195,0.31316,0.366204,0.430277,0.503943,0.495394,0.445688,Tomato,Non-Organic
Tomato_Org_097,0.685289,0.446112,0.343727,0.397727,0.519575,0.531921,0.528629,0.464404,Tomato,Organic
Tomato_Org_076,0.754841,0.454194,0.374815,0.342691,0.451002,0.562812,0.485556,0.461405,Tomato,Organic
Banana_NonOrg_150,0.730598,0.799599,0.823469,0.840489,0.805476,0.775307,0.722144,0.61531,Banana,Non-Organic
Banana_NonOrg_170,0.74059,0.732206,0.810853,0.837035,0.798672,0.762736,0.673783,0.629629,Banana,Non-Organic
Banana_NonOrg_071,0.705416,0.785245,0.827954,0.905794,0.814749,0.737881,0.673526,0.60894,Banana,Non-Organic
Banana_Org_067,0.669252,0.844412,0.842956,0.864251,0.811426,0.712031,0.666585,0.634045,Banana,Organic
Banana_NonOrg_004,0.748223,0.781258,0.81434,0.842802,0.797176,0.734304,0.684722,0.581385,Banana,Non-Organic
Apple_Org_061,0.516377,0.538546,0.607208,0.666721,0.543078,0.529635,0.452913,0.439683,Apple,Organic
Tomato_NonOrg_004,0.657853,0.443529,0.314169,0.397979,0.420617,0.449965,0.480065,0.461194,Tomato,Non-Organic
Banana_NonOrg_012,0.752179,0.789402,0.810859,0.819963,0.809694,0.792532,0.68561,0.572874,Banana,Non-Organic
Tomato_NonOrg_026,0.702788,0.464211,0.35041,0.39528,0.47273,0.535841,0.527708,0.44748,Tomato,Non-Organic
Apple_NonOrg_103,0.42761,0.509945,0.561618,0.591188,0.587933,0.471614,0.421414,0.414279,Apple,Non-Organic
Apple_NonOrg_089,0.416315,0.543629,0.621194,0.610331,0.536353,0.478326,0.455669,0.390686,Apple,Non-Organic
Banana_Org_015,0.7203,0.788936,0.79922,0.912208,0.796229,0.745568,0.713334,0.653578,Banana,Organic
Tomato_NonOrg_095,0.694322,0.412097,0.361793,0.348216,0.440329,0.529557,0.48639,0.464683,Tomato,Non-Organic
Apple_NonOrg_175,0.446389,0.548238,0.590021,0.640568,0.542972,0.480612,0.384185,0.378591,Apple,Non-Organic
Tomato_Org_105,0.714147,0.405141,0.361205,0.378227,0.479563,0.538021,0.521214,0.451728,Tomato,Organic
Banana_NonOrg_197,0.719598,0.813199,0.865041,0.828286,0.836494,0.699443,0.631361,0.647491,Banana,Non-Organic
Tomato_Org_004,0.713719,0.442588,0.347948,0.382958,0.494089,0.53329,0.545361,0.467357,Tomato,Organic
Apple_NonOrg_066,0.42528,0.49834,0.589737,0.57641,0.540868,0.45719,0.457451,0.353034,Apple,Non-Organic
Apple_Org_024,0.474394,0.54728,0.611692,0.661051,0.554725,0.494242,0.458491,0.428942,Apple,Organic
Apple_NonOrg_181,0.510027,0.544814,0.569705,0.628337,0.511061,0.474697,0.430437,0.399957,Apple,Non-Organic
Tomato_NonOrg_097,0.685556,0.422425,0.293974,0.386206,0.479375,0.534403,0.439832,0.461468,Tomato,Non-Organic
Banana_NonOrg_072,0.721584,0.778795,0.830691,0.867037,0.785616,0.72057,0.65737,0.622025,Banana,Non-Organic
Tomato_Org_046,0.749537,0.424059,0.401675,0.370003,0.465062,0.535579,0.513348,0.436849,Tomato,Organic
Apple_NonOrg_048,0.500609,0.521673,0.534433,0.642703,0.552662,0.503001,0.404845,0.359622,Apple,Non-Organic
Banana_NonOrg_130,0.702308,0.765254,0.814205,0.86509,0.777088,0.731542,0.668332,0.656015,Banana,Non-Organic
Tomato_NonOrg_134,0.694561,0.392462,0.374694,0.356663,0.461141,0.531079,0.481404,0.431409,Tomato,Non-Organic
Banana_Org_038,0.681944,0.802367,0.819137,0.866508,0.841735,0.747194,0.68622,0.610665,Banana,Organic
Banana_NonOrg_151,0.738122,0.788747,0.810701,0.804406,0.789153,0.725822,0.695944,0.648837,Banana,Non-Organic
Tomato_Org_024,0.707928,0.420937,0.388604,0.416775,0.509607,0.578208,0.480133,0.493977,Tomato,Organic
Apple_NonOrg_019,0.484015,0.550884,0.590818,0.622865,0.583265,0.493152,0.395639,0.423698,Apple,Non-Organic
Apple_NonOrg_120,0.434401,0.492183,0.521954,0.617264,0.5638,0.463124,0.385193,0.438618,Apple,Non-Organic
Banana_Org_176,0.73585,0.777202,0.804554,0.937759,0.831816,0.75173,0.720184,0.66489,Banana,Organic
Tomato_NonOrg_149,0.704864,0.448631,0.36706,0.369981,0.462319,0.475018,0.48273,0.437334,Tomato,Non-Organic
Banana_NonOrg_038,0.765047,0.751275,0.785192,0.824428,0.797071,0.723863,0.709071,0.64946,Banana,Non-Organic
Apple_Org_059,0.431253,0.548805,0.587796,0.632493,0.602571,0.534807,0.454596,0.461561,Apple,Organic
Tomato_NonOrg_062,0.677838,0.4625,0.309398,0.412928,0.487005,0.47898,0.49517,0.39355,Tomato,Non-Organic
Tomato_Org_052,0.714521,0.453651,0.405064,0.399513,0.492568,0.566042,0.516259,0.520975,Tomato,Organic
Tomato_NonOrg_076,0.594618,0.40446,0.328148,0.378071,0.421324,0.532084,0.461148,0.470669,Tomato,Non-Organic
Tomato_NonOrg_180,0.674541,0.395621,0.350462,0.39861,0.465344,0.506416,0.49117,0.452714,Tomato,Non-Organic
Banana_NonOrg_122,0.698059,0.828346,0.851891,0.872199,0.839314,0.775085,0.664629,0.614606,Banana,Non-Organic
Tomato_NonOrg_047,0.679358,0.444757,0.352628,0.395762,0.458669,0.523723,0.446359,0.420859,Tomato,Non-Organic
Banana_NonOrg_184,0.737307,0.824578,0.751534,0.882498,0.810722,0.757054,0.698525,0.579678,Banana,Non-Organic
Tomato_NonOrg_028,0.652148,0.39989,0.339818,0.402689,0.434279,0.555589,0.509409,0.376434,Tomato,Non-Organic
Tomato_NonOrg_080,0.674684,0.424939,0.346593,0.344186,0.432216,0.486051,0.488214,0.439813,Tomato,Non-Organic
Apple_Org_149,0.47152,0.536922,0.637459,0.629025,0.5398,0.509506,0.475814,0.414281,Apple,Organic
Apple_NonOrg_186,0.492101,0.55549,0.56597,0.637906,0.546971,0.517933,0.452091,0.311205,Apple,Non-Organic
Banana_Org_054,0.713676,0.824853,0.883306,0.87565,0.822155,0.786942,0.682015,0.612943,Banana,Organic
Apple_Org_026,0.450464,0.560351,0.627707,0.623856,0.606448,0.506924,0.455062,0.409861,Apple,Organic
Apple_Org_017,0.460846,0.533883,0.631457,0.62821,0.556304,0.471445,0.421391,0.393425,Apple,Organic
Apple_Org_016,0.462783,0.516369,0.640219,0.651495,0.568953,0.507725,0.476945,0.393921,Apple,Organic
Tomato_Org_134,0.711347,0.461118,0.374597,0.418337,0.485332,0.584988,0.494489,0.468344,Tomato,Organic
Apple_NonOrg_075,0.45061,0.494563,0.567415,0.60168,0.502893,0.428004,0.413503,0.388374,Apple,Non-Organic
Banana_Org_182,0.704873,0.805503,0.860842,0.911703,0.808256,0.759067,0.679623,0.63533,Banana,Organic
Tomato_Org_152,0.671548,0.387988,0.393604,0.414015,0.472349,0.491884,0.509857,0.470653,Tomato,Organic
Banana_Org_118,0.724119,0.846329,0.842221,0.883201,0.86194,0.788964,0.718661,0.607496,Banana,Organic
Banana_Org_135,0.789446,0.74834,0.847832,0.898522,0.808599,0.732513,0.702829,0.614766,Banana,Organic
Banana_Org_106,0.749886,0.78815,0.824645,0.859078,0.856055,0.788615,0.709355,0.589741,Banana,Organic
Banana_NonOrg_153,0.745344,0.813692,0.821063,0.835428,0.788599,0.758963,0.691922,0.620592,Banana,Non-Organic
Apple_Org_074,0.458644,0.532459,0.57608,0.685383,0.505204,0.536711,0.436213,0.412151,Apple,Organic
Apple_NonOrg_049,0.470434,0.520197,0.559695,0.609929,0.558326,0.489974,0.450369,0.392484,Apple,Non-Organic
Banana_Org_014,0.728447,0.789798,0.823773,0.899181,0.835932,0.751497,0.687419,0.651738,Banana,Organic
Tomato_NonOrg_153,0.676511,0.439701,0.316747,0.388088,0.437624,0.487308,0.50473,0.443626,Tomato,Non-Organic
Apple_NonOrg_161,0.46584,0.547925,0.587319,0.632612,0.551856,0.50811,0.39842,0.366023,Apple,Non-Organic
Tomato_NonOrg_037,0.690058,0.425502,0.38805,0.402276,0.467329,0.540228,0.453111,0.439883,Tomato,Non-Organic
Tomato_NonOrg_163,0.667263,0.422503,0.318629,0.35675,0.424401,0.52741,0.449911,0.37872,Tomato,Non-Organic
Apple_Org_067,0.485036,0.5421,0.619704,0.656763,0.539988,0.515393,0.475171,0.392468,Apple,Organic
Banana_NonOrg_060,0.753952,0.763233,0.833195,0.805917,0.814228,0.709406,0.679063,0.614779,Banana,Non-Organic
Apple_NonOrg_193,0.458686,0.52437,0.591442,0.652689,0.582235,0.492175,0.454863,0.389666,Apple,Non-Organic
Banana_Org_046,0.750792,0.807822,0.83523,0.859168,0.792752,0.745271,0.701913,0.608906,Banana,Organic
Banana_Org_123,0.751364,0.795833,0.868026,0.869476,0.829979,0.740136,0.678725,0.629295,Banana,Organic
Tomato_NonOrg_061,0.61934,0.372633,0.352565,0.391796,0.431812,0.576921,0.473294,0.418841,Tomato,Non-Organic
Apple_Org_174,0.488068,0.526158,0.620607,0.614267,0.572547,0.474746,0.453392,0.403244,Apple,Organic
Banana_NonOrg_026,0.711922,0.766431,0.839977,0.842981,0.805593,0.759353,0.675065,0.610542,Banana,Non-Organic
Apple_NonOrg_046,0.475025,0.501842,0.594011,0.607095,0.587119,0.464729,0.407624,0.416914,Apple,Non-Organic
Banana_Org_169,0.763025,0.854181,0.82426,0.918434,0.827356,0.749155,0.754545,0.597243,Banana,Organic
Apple_Org_169,0.4496,0.58987,0.644605,0.613798,0.584031,0.509896,0.415099,0.41716,Apple,Organic
Tomato_NonOrg_171,0.658935,0.445816,0.320166,0.39421,0.408838,0.497879,0.474991,0.488683,Tomato,Non-Organic
Tomato_NonOrg_113,0.688205,0.404954,0.370243,0.362098,0.433057,0.509705,0.434048,0.415957,Tomato,Non-Organic
Banana_Org_024,0.761638,0.840134,0.842485,0.883421,0.777518,0.787476,0.711343,0.668125,Banana,Organic
Banana_NonOrg_156,0.768366,0.764961,0.885789,0.839426,0.820283,0.760227,0.63618,0.669854,Banana,Non-Organic
Apple_NonOrg_034,0.433179,0.514179,0.598187,0.605005,0.557522,0.468503,0.471111,0.369962,Apple,Non-Organic
Apple_Org_090,0.451518,0.562816,0.593304,0.578833,0.516273,0.541282,0.429544,0.383725,Apple,Organic
Apple_NonOrg_168,0.447747,0.506248,0.603216,0.599988,0.523111,0.478863,0.372332,0.382725,Apple,Non-Organic
Banana_NonOrg_152,0.714493,0.78347,0.838305,0.929908,0.77278,0.720841,0.684476,0.647682,Banana,Non-Organic
Banana_NonOrg_039,0.72959,0.767728,0.80575,0.859995,0.756624,0.767949,0.713681,0.598838,Banana,Non-Organic
Apple_Org_170,0.491346,0.540402,0.597415,0.675799,0.576044,0.481285,0.446009,0.423507,Apple,Organic
Banana_Org_101,0.756647,0.771104,0.830321,0.884369,0.786404,0.733921,0.734153,0.610201,Banana,Organic
Tomato_Org_131,0.7355,0.445085,0.411415,0.391474,0.472528,0.562096,0.524363,0.471345,Tomato,Organic
Apple_NonOrg_031,0.467118,0.54144,0.604003,0.588634,0.508092,0.431474,0.37567,0.359545,Apple,Non-Organic
Tomato_NonOrg_013,0.662408,0.425937,0.307153,0.37962,0.412651,0.535546,0.445102,0.422778,Tomato,Non-Organic
Apple_NonOrg_190,0.431648,0.56429,0.567795,0.651074,0.519338,0.464144,0.36737,0.41455,Apple,Non-Organic
Apple_Org_095,0.40872,0.571804,0.595024,0.62731,0.530873,0.440817,0.469161,0.424991,Apple,Organic
Banana_Org_138,0.76798,0.818603,0.893182,0.888909,0.791183,0.75324,0.704841,0.604968,Banana,Organic
Apple_Org_176,0.461792,0.502562,0.620538,0.619984,0.548833,0.508646,0.45372,0.446451,Apple,Organic
Apple_Org_069,0.498015,0.599078,0.59287,0.586214,0.580852,0.522926,0.462301,0.410626,Apple,Organic
Banana_Org_000,0.73243,0.745676,0.824129,0.912075,0.808165,0.792148,0.702218,0.557085,Banana,Organic
Banana_Org_017,0.727023,0.796933,0.838991,0.909498,0.808291,0.753413,0.718574,0.612395,Banana,Organic
Banana_NonOrg_061,0.721369,0.795638,0.784885,0.850197,0.828689,0.760712,0.658874,0.655264,Banana,Non-Organic
Apple_Org_096,0.517317,0.552742,0.63937,0.618534,0.551893,0.454178,0.472957,0.411135,Apple,Organic
Apple_NonOrg_110,0.441812,0.52882,0.540918,0.662565,0.540556,0.467623,0.397958,0.382606,Apple,Non-Organic
Tomato_NonOrg_033,0.700985,0.41019,0.368709,0.37448,0.426127,0.515315,0.47492,0.469529,Tomato,Non-Organic
Banana_NonOrg_101,0.738865,0.805915,0.766509,0.787398,0.80029,0.740759,0.646692,0.647156,Banana,Non-Organic
Banana_Org_027,0.715736,0.821144,0.870647,0.876837,0.783255,0.776722,0.698686,0.644569,Banana,Organic
Banana_NonOrg_125,0.753812,0.776814,0.810674,0.848501,0.767669,0.758499,0.681248,0.61526,Banana,Non-Organic
Tomato_NonOrg_131,0.714862,0.434769,0.361804,0.353688,0.437204,0.541971,0.504272,0.436185,Tomato,Non-Organic
Apple_NonOrg_012,0.486893,0.540539,0.605955,0.620487,0.555615,0.487188,0.426785,0.411528,Apple,Non-Organic
Tomato_NonOrg_170,0.68949,0.424697,0.362039,0.33687,0.468511,0.497533,0.517263,0.46292,Tomato,Non-Organic
